untarnished,a.失去光泽的,,
ensign,n.舰旗(船上表示所属国家的旗帜),,
fatigue,n.疲乏，劳累,,
compound,n.复合物；v.掺和,,
tragic,a.悲惨的,,
outdated,adj.过时的,,
foist,v.偷偷插入；（以欺骗的方式）强加,,
specious,a.似是而非的；华而不实的,,
cognizant,a.知道的，认识的,,
ostentation,n.夸示，炫耀,,
trickle,v.成小股流动；n.细流,,
dividend,n.红利，股利,,
erode,v.侵蚀,,
inundate,v.淹没；泛滥,,
ruminate,v.反刍；沉思,,
vicissitude,n.变迁，兴衰,,
exonerate,v.免除责任；确定无罪,,
inventive,adj.善于发明的，有创造力的；发明的,,
obsessed,a.沉迷的，着迷的,,
presentation,n.介绍；描述,,
aspect,n.(问题等的)方面；面貌，外表,,
camouflage,n./v.掩饰，伪装,,
chortle,v.开心地笑，咯咯地笑,,
interconnected,adj.相互连接的,,
contumacy,n.抗命，不服从,,
paralyze,v.使瘫痪；使无效,,
harpsichord,n.键琴(钢琴前身),,
predestine,v.预先注定,,
semimolten,adj.半融化的,,
winkle,v.挑出，提出，取出,,
propulsion,n.推进力,,
adaptability,v.适应性,,
indignity,n.侮辱，轻蔑；侮辱性的言行,,
religion,n.宗教，信仰,,
counterproductive,a.事与愿违的,,
dehydrate,v.除去水分，脱水,,
unfold,v.展开，打开；逐渐呈现,,
vacuous,a.发呆的，空虚的,,
portentous,a.凶兆的，不祥的,,
saturnine,a.忧郁的，阴沉的,,
wallop,n./v. 重击，猛击,,
egoistic,adj.自我中心的，自私自利的,,
appropriate,v.拨款；盗用；a.恰当的,,
unparalleled,a.无比的，空前的,,
serendipity,n.意外发现新奇事物的才能或现象,,
chromatic,a.彩色的，五彩的,,
extricable,a.可解救的，能脱险的,,
palatable,a.美味的,,
vigilant,a.机警的，警惕的,,
mollify,v.使息怒，使平静，安抚,,
flabby,a.不结实的，松弛的；意志薄弱的,,
ruse,n.骗术，计策,,
propaganda,n.宣传,,
downplay,v.贬低，不予重视,,
pedagogy,n.教育学，教学法,,
ripen,v.使成熟,,
dedication,n.奉献，献身,,
homespun,a.朴素的；家织的,,
suspect,v.怀疑；n.嫌疑犯；a.可疑的,,
discharge,v.流出；释放；解雇；履行义务,,
shamble,v.蹒跚而行，踉跄地走,,
sloping,a.倾斜的，有坡度的,,
roseate,a.玫瑰色的；过分乐观的,,
nominate,v.提名；任命，指定,,
chipper,a.爽朗的，活泼的,,
entangle,v.使纠缠，卷入,,
signify,v.表示；有重要性,,
explanatory,adj.说明的，解释的,,
discourteous,a.失礼的，粗鲁的,,
interstice,n.裂缝，空隙,,
colossal,a.巨大的，庞大的,,
amendment,n.改正，修正；[法]修正案,,
begrudge,v.吝啬，勉强给,,
irrepressible,a.无法约束或阻止的,,
glossy,a.有光泽的，光滑的,,
disprove,v.证明…有误,,
refrigerate,v.使冷却，冷藏。,,
sideshow,n.(马戏团，游乐场的)杂耍，穿插表演,,
abrasive,a.磨损的；扰人的  n.研磨料,,
participate,v.分担；参与；分享,,
galvanize,v.电镀；通电；激励，刺激,,
journalistic,adj.新闻业的，新闻工作者的,,
receptive,a.善于接受的,,
murderous,adj.蓄意谋杀的，凶残的；极厉害的，要命的,,
notorious,a.臭名昭著的,,
transgression,n.违法，犯罪,,
commentator,n.评论员,,
derivative,a.派生的；无创意的,,
furtive,a. 偷偷的，秘密的,,
hoodoo,n.厄运；召来不幸的人,,
extension,n.延伸，扩展,,
utilitarian,a.功利的，实用的,,
aplomb,n.沉着，镇静,,
discontent,n.不满 v.使不满  adj.不满的,,
frenzy,n.狂乱，狂暴；暂时性疯狂,,
salubrious,a.(气候)有益健康的,,
ripple,v.起涟漪；n.细浪，涟漪,,
tatty,a.破旧的，褴褛的，破败的,,
ultimately,adv.最后，终于,,
satiated,a.充分满足的；厌倦的，生腻的,,
verboten,a.禁止的，严禁的,,
shabby,a.破旧的；卑鄙的,,
heavenly,a.天空的，天上的,,
sophisticated,a.老于世故的；(仪器)精密的,,
pang,n.一阵剧痛,,
fruitlessly,a.徒劳地，无益地,,
rudder,n.船舵；领导者,,
peck,v.啄食；轻啄,,
truculence,n.野蛮，残暴,,
chipmunk,n.花栗鼠(像松鼠的美洲小动物),,
vouch,v.担保，证明,,
crabbed,a.暴躁的,,
photosensitive,a.感光性的,,
debilitate,v.使衰弱,,
skit,n.(模仿取笑某人或某事的)幽默讽刺短剧；讽刺文章,,
piteous,a.可怜的,,
menthol,n.薄荷醇,,
continental,adj.大陆的，大陆性的,,
sculpt,v.雕刻,,
interrogate,v.审问，审讯,,
mournful,a.悲伤的,,
philanthropic,a.博爱的，慈善事业的,,
tragedy,n.悲剧，惨事，灾难,,
grin,v.露齿而笑,,
transcendent,a.超越的，卓越的，出众的,,
populous,a.人口稠密的,,
boulder,n.巨砾,,
distortion,n.扭曲，曲解,,
engaging,a.迷人的，美丽动人的,,
hieroglyphic,n.象形文字,,
suppliant,a.恳求的，哀求的；n.恳求者,,
stampede,v.惊跑，逃窜,,
base,a.卑鄙的,,
furbish,v.磨光，刷新,,
self-confident,adj.自信的,,
dawdle,v.闲荡，虚度,,
downfall,n.垮台,,
suavity,n.柔和，愉快,,
erudition,n.博学,,
passionate,a.充满激情的,,
undertake,v.承担 ；担保，保证,,
parlous,a.靠不住的，危险的,,
serenity,n.平静,,
stabilize,v.使稳定，使坚固,,
felicitate,v.祝贺，庆祝,,
jesting,a.滑稽的；爱开玩笑的,,
spin,v.旋转；纺，纺纱；n.旋转,,
devise,v.发明，设计；图谋；遗赠给,,
gauche,adj.笨拙的，不会社交的,,
instigate,v.怂恿，鼓动，煽动,,
renowned,adj.有名的,,
vilify,v.辱骂，诽谤,,
wink,v.使眼色；n.眨眼，眼色,,
crusade,n.维护理想、原则而进行的运动或斗争,,
prolix,a.(说话、写作)啰嗦的，冗长而乏味的,,
revival,n.苏醒；恢复；复兴,,
vivid,a.(颜色)清晰的，鲜艳的；生动的，活泼的，逼真的,,
forgo,v.放弃，抛弃,,
reminiscent,adj.回忆的,,
jest,v./n.说笑，玩笑,,
soil,n./v.弄脏，污损；n.土壤,,
tidy,a.整齐的，整洁的,,
gloat,v.幸灾乐祸地看，窃喜,,
felon,n.重罪犯,,
swing,v.摇摆；旋转；n.秋千,,
accidental,adj.偶然发生的,,
parochial,a.教区的；地方性的，狭小的,,
ruminant,a.(动物)反刍的；沉思的,,
patronage,n.赞助，惠顾,,
bumptious,a.傲慢的，自夸的,,
sideline,n.副业，兼职,,
sprint,v.短距离全速奔跑,,
emancipate,v.解放，解除束缚,,
comeuppance,n.应得的惩罚，因果报应,,
collude,v.串通，共谋,,
distress,n.痛苦，悲痛,,
virtuoso,n.演艺精湛的人,,
woolly,a.羊毛的；模糊的,,
excessive,adj.过分的，过度的,,
humane,a.人道的，慈悲的,,
orotund,a.(声音）洪亮的,,
spiny,a.针状的；多刺的，棘手的,,
concentrate,v.集中，浓缩,,
ingestion,n.摄取，吸收(食物)；容纳,,
arid,a.干旱的；枯燥的,,
genial,a.有好的，和蔼的,,
impinge,v.侵犯；撞击,,
hysteria,n.歇斯底里症,,
unjustifiable,a.不合道理的,,
precarious,a.不稳固的，不安全的；不确定的，不稳定的,,
discrepancy,n.不同，矛盾,,
retract,v.缩回，收回,,
confrontation,n.对抗,,
adore,v.崇拜；热爱,,
deprecatory,adj.不赞成的，反对的,,
prevalent,a.流行的，盛行的,,
lank,a.（人）瘦长的；（毛发）平直而软的,,
unfettered,a.自由的，不受约束的,,
coincidental,adj.巧合的，同时发生的,,
kindle,v.着火，点燃,,
dogma,n.教条，信条,,
abet,v.教唆，鼓励，帮助,,
lair,n.野兽的巢穴；躲藏处,,
wigwag,v.摇动，摇摆，摆动,,
entrust,v.委托；托付,,
overrule,v.(高位的人)否决(低位的人或事),,
beleaguer,v.围攻；骚扰,,
trendsetter,n.引领新潮的人,,
vulgar,a.无教养的，粗俗的,,
projector,n.电影放映机，幻灯机,,
erupt,v.爆发；喷出(熔岩、水、气体、泥浆等),,
arable,a.可耕的，适合种植的,,
graphic,a.图表的；生动的,,
revert,v.恢复，回复到；(思路、话题)回到…上，重新考虑,,
self-realization,n.自我实现，自我完成,,
emigrate,v.自本国移居他国,,
intermingle,v.混合，掺杂,,
feral,a.凶猛的，野的,,
gloomy,a.(使人恐惧或沮丧)阴暗的；没有希望的；阴郁的,,
baroque,n./a.(艺术、建筑等)过分雕琢(的)；（艺术）巴洛克,,
canard,n.谣言，假新闻,,
kipper,v.腌制，熏制,,
guileless,a.厚道的，老实的,,
thatch,v.以茅草覆盖；n.茅草屋顶，茅草,,
dormant,a.冬眠的；静止的,,
pounce,n.爪；猛扑  v.猛扑，突袭,,
aberration,n.越轨,,
dicker,v.讨价还价,,
perfunctory,adj.例行公事般的，敷衍的,,
vibrancy,n.生机勃勃，活泼,,
repertoire,n.(剧团等)常备剧目(以备随时演出),,
proximity,n.接近，临近,,
infatuate,v.使迷恋，使糊涂,,
corporeal,a.肉体的，身体的；物质的,,
disburse,v.支付，支出,,
recombine,v.重组，再结合,,
interweave,v.交织,,
stodgy,a.乏味的,,
motley,a.混杂的；杂色的,,
preeminent,a.出类拔萃的,,
periphrastic,a.迂回的，冗赘的,,
cower,v.(因寒冷或害怕)畏缩，蜷缩,,
overdue,a.过期未付的；逾期的,,
prominent,a.显著的；著名的,,
rugged,a.高低不平的；崎岖的,,
endemic,a.地方性的,,
rekindle,v.再点火；使重新振作,,
illustrious,a.著名的，显赫的,,
modicum,n.少量,,
elapse,v.消逝，过去  n. 消逝,,
grieve,v.使某人极为悲伤,,
plaudit,v.喝彩，赞扬,,
preach,v.传教，讲道,,
escort,v.护送 n.护送者,,
procrastinate,v.（贬）(习惯性地)耽搁，拖延,,
apron,n.围裙,,
guarantee,v.保证，担保,,
mien,n.风采，态度,,
hilarity,n.欢闹，狂欢,,
retrace,v.回顾，追溯；原路折返,,
impose,v.征税；强加,,
intermission,n.暂停，间歇,,
concinnity,n.优美；雅致；协调,,
tempestuous,a.狂暴的,,
causal,a.原因的，因果关系的,,
fray,n.吵架，打斗  v.磨破,,
delegate,n.代表；v.委派…为代表，授权,,
aesthetic,a.美学的，有审美感的,,
discourage,v.使气馁，使沮丧；阻碍,,
participation,n.参与，参加,,
conjure,v.恳求，祈求；变魔术，变戏法,,
unsubstantiated,a.未经证实的，无事实根据的,,
besiege,v.围攻，困扰,,
narrative,a.叙述的，讲故事的,,
voucher,n.证件；收据；凭证；代金券,,
curator,n.(博物馆等)馆长,,
emergency,n.紧急事件,,
centralization,n.集中；集权化,,
undisturbed,adj.未受干扰的，安静的,,
inveterate,a.积习已深的，根深蒂固的,,
demeanor,n.举止，行为,,
imperturbable,a.冷静的，沉着的,,
rhythmic,a.有节奏的,,
residual,a.残余的，剩余的,,
halcyon,a.平静的；愉快的,,
adduce,v.给予（理由）；举出（例证）,,
renown,n.名望，声誉,,
coordinate,n.同等物；坐标；v.使各部分协调； a.同等的,,
crawl,v.爬，爬行,,
trepidation,n.恐惧，惶恐,,
swipe,n./v. 猛击,,
restless,a.焦躁不安的；不安静的,,
citation,n.引证；引文；船票,,
abolition,n.废除，革除,,
agnostic,a.不可知论的,,
recline,"v.斜倚, 躺卧",,
atrophy,n.萎缩，衰退,,
plush,a.豪华的,,
defer,v.推延；听从,,
hearsay,n.谣传，道听途说,,
reproof,n.责斥，责备,,
celerity,n.快速，迅速,,
prune,n.梅干；v.修剪（树木等）,,
aromatic,a.芬芳的，芳香的,,
dietary,a.饮食的,,
naysay,v.拒绝，说不,,
invoke,v.祈求，恳求；(法律的)实施生效；援引，援用,,
whit,n.一点儿，少量,,
daft,a.傻的,,
etch,v.蚀刻；铭记,,
stranded,a.搁浅的，进退两难的,,
immobile,a.稳定的，不动得，静止的,,
forecast,v.预报，预测；n.预测,,
insane,a.疯狂地,,
complicate,v.使某事复杂化,,
incur,v.招致，引起,,
tensile,a.张力的；可伸展的,,
self-procession,n.自行列队,,
strangulation,n.扼杀，勒死,,
discursive,a.（表达）散漫的，无层次的,,
unbend,v.弄直；放松，变得随便,,
venerate,v.崇敬，敬仰,,
solidify,v.巩固，(使)凝固，(使)团结,,
eliminate,v.除去，淘汰,,
frenetic,a.狂乱的，发狂的,,
assiduous,a.勤勉的；专心的,,
bereave,v.夺去，丧亲,,
enormity,n.极恶；暴行；巨大,,
somatic,a.肉体的，身体的,,
fabulous,a.难以置信的；寓言的,,
purported,a.谣传的，声张的，号称的,,
trifle,n.微不足道的琐事,,
cunning,a.善于骗人的；灵巧的；n.欺诈行为,,
buffer,v.缓冲，减轻,,
bruit,v.散布(谣言),,
presupposition,n.预先假定，臆测,,
committed,adj.(对事业、本职工作等)尽忠的,,
resilient,a.有弹性的；能恢复活力的，适应力强的,,
astrology,n.占星术；占星学,,
prevision,n.预知，先见,,
snub,v.冷落，不理睬,,
minutia,n.细枝末节，细节,,
evade,v.逃避；规避,,
sagacious,a.聪明的，睿智的,,
concession,n.让步,,
sag,v.松弛，下垂,,
byline,n.(列作者名字的)报刊文章开头或结尾,,
unpretentious,a.不炫耀的，不招摇的,,
havoc,n.大破坏，混乱,,
topsy-turvy,a.颠倒的，相反的；乱七八糟的，混乱的,,
goof,v.犯错误；闲逛，消磨时间,,
tactic,n.(达到目的的)策略，手段；战术,,
pillage,n.抢劫，掠夺 v.抢夺,,
vengeance,n.报仇，报复,,
motile,a.能动的,,
husbandry,n.（广义上的）农业,,
shoal,n.浅滩，浅水处；一群(鱼等)；a.水浅的,,
tenacity,n.坚持，固执,,
rigidity,n.严格；坚硬，僵硬,,
huffy,a.愤怒的，恼怒的,,
exposition,n.详细阐释；博览会,,
paradigm,n.范例，示范,,
ambience,n.环境，气氛,,
quaint,a.离奇有趣的,,
oversight,n.疏忽，失察，勘漏,,
tome,n.册，卷；大部头的书,,
untenable,a.难以防守的；不能租赁的,,
aftermath,n.后果，余波,,
exiguous,a.太少的，不足的,,
bearing,n.关系，意义；方位,,
soliloquy,n.自言自语；戏剧独白,,
permeate,v.扩散；渗透,,
spindly,adj.细长的，纤弱的,,
abridge,v.删减；缩短,,
extirpation,n.根除，铲除（某实物或现象）,,
humanitarian,n.人道主义者,,
orient,a.上升的；v.确定方向；使熟悉情况,,
automation,n.自动装置,,
mitigate,v.减轻，缓和,,
obsequiousness,n.谄媚,,
artifice,n.巧办法；诡计,,
badinage,n.开玩笑，打趣,,
sanctum,n.(寺庙或教堂的)圣所,,
bonanza,n.富矿脉，贵金属矿,,
cadge,v.乞讨；占便宜,,
snicker,v./n.窃笑，暗笑,,
cluster,n.串，束，群；v.成群，成串,,
antiquated,a.陈旧的，过时的,,
temporary,adj.暂时的，临时的,,
delinquent,a.疏忽职务的,,
inadvertence,n.漫不经心,,
interplay,v./n.相互影响,,
shove,v.推挤，猛推,,
revise,n./v.改变，修正,,
dehumanize,v.使失掉人性,,
narcotic,n.催眠或麻醉药；a.催眠的，麻醉的,,
dock,v.剪短（尾巴等）；扣去（薪水，津贴）,,
interactive,adj.交互式的,,
hush,v./n.肃静，安静,,
tantalize,v.(以可望而不可及之物)挑惹，挑逗,,
disaster,n.灾难，大不幸,,
interference,n.干涉，妨碍,,
disproof,n.反证，反驳,,
stint,v.节省，节制,,
gregariousness,n.（动物）群居；合群，爱社交,,
synthesis,n.综合，合成,,
swarthy,a.(皮肤等）黝黑的,,
fireproof,adj.耐火的，防火的,,
histrionic,a.[贬]做作的，演戏的；表演的，剧院的,,
distasteful,a.(令人)不愉快的，讨厌的,,
obtrude,v.突出；强加,,
architectural,adj.建筑上的，建筑学的,,
swear,v.诅咒；发誓,,
despise,v.鄙视，藐视,,
denigrate,v.污蔑，诽谤,,
bargain,n.交易; 物美价廉的东西；v.讨价还价,,
cringing,n./a.谄媚(的)，奉承(的),,
gripping,a.紧紧抓住注意力的,,
potable,a.适于饮用的,,
totalitarian,a.极权主义的,,
barrier,n.路障；障碍,,
repetitive,adj.重复的；反复性的,,
vivacious,a.活泼的，快活的，有生气的,,
enumerate,v.列举，枚举,,
radiant,a.发光的；容光焕发的,,
crab,n.蟹，螃蟹；v.抱怨，发脾气,,
heartrending,a.令人心碎的,,
defy,v.违抗，藐视,,
animate,a.活的，有生命的；v.赋予生命,,
subreption,n.隐瞒真相，歪曲事实,,
overwrought,a.紧张过度的,,
hardy,a.耐寒的；强壮的；大胆的，勇敢的,,
cozy,a.温暖而舒适,,
congruent,a.(形状大小)全等的，一致的,,
restore,v.使回复、恢复至原状；修复、修补至原状,,
impermanent,a.暂时的,,
warrantable,adj.可保证的，可承认的,,
pregnant,a.怀孕的；充满的,,
self-deprecation,n.自嘲,,
writ,n.命令状，书面命令,,
suspense,n.悬念，不确定；挂念,,
raze,v.彻底破坏(建筑、城镇),,
monopoly,n.专利权，垄断,,
passive,a.被动的，缺乏活力的，消极的,,
strategic,adj.战略上的；关键的，重要的,,
stygian,a.阴暗的，阴森森的,,
recital,n.独奏；吟诵,,
earnest,a.认真的,,
unprepossessing,a.不吸引人的,,
agitated,a.被鼓动的；不安的,,
atheism,n.无神论，不信神,,
insider,n.局内人，圈内人,,
avert,v.避免，防止；避开,,
ban,n.禁令,,
penalize,v.置(某人)于不利地位；处罚,,
fossilized,adj.变成化石的,,
eerie,a.可怕的，怪异的,,
pottery,n.制陶；陶器,,
cumbersome,a.笨重的，难处理的,,
rescue,n./v.解救；把…从法律监管下强行夺回，非法劫回,,
firearm,n.（便携式）枪支,,
bilk,v.躲债；骗取,,
pretence,n.假装；借口,,
dexterity,n.纯熟，灵巧,,
tyrannical,adj.暴虐的，残暴的,,
unravel,v.解开，拆散,,
wan,a.虚弱的；病容的，(面色)苍白憔悴的,,
prehistoric,a.史前的,,
acute,a.灵敏的；剧烈的；急性的,,
aerate,v.充气，让空气进入,,
idiosyncratic,adj.特殊物质的，特殊的，异质的,,
secretive,a.守口如瓶的,,
finicky,a.苛求的，过分讲究的,,
harp,n.竖琴；v.喋喋不休地说或写,,
chaos,n.混乱,,
devout,a.(对宗教)虔敬的；(对事业)忠诚的，忠心的,,
subsidy,n.补助金,,
sectarianism,n.宗派主义；教派意识,,
ail,v.生病,,
monolithic,a.整块巨石的；巨大的,,
mutter,v.小声咕哝，嘀咕,,
phenomenal,a.显著的，非凡的，了不起的,,
piquant,a.辛辣而开胃的；兴奋的,,
sentient,a.有知觉的；知悉的，察觉到的,,
accolade,n.推崇；赞扬,,
crepuscular,a.朦胧的，微明的,,
friction,n.（物）摩擦；（人观念）矛盾，冲突,,
missive,n.信件，（尤指)公函,,
comely,a.吸引人的，美丽的,,
insurrection,n.造反，叛乱,,
canorous,a.音调优美的，有旋律的,,
platitude,n.陈词滥调,,
generate,v.造成；产生,,
oversee,v.监督,,
repetition,n.重复,,
excoriate,v.剥皮，严厉批评,,
knead,v.揉制，捏制（面团、湿黏土等）,,
waver,v.动摇，犹豫,,
ravage,v.摧毁，使荒废,,
glitter,v.闪烁，闪耀 n.灿烂的光华；魅力,,
compliment,n./v.恭维，称赞,,
uncouth,a.粗野笨拙的，无教养的；拙于说话的,,
propagate,v.繁殖；传播,,
generosity,n.慷慨，大方,,
combat,n./v.格斗，搏斗,,
vogue,n.时髦，时尚；a.流行的,,
spruce,n.云杉(一种叶子茂密的树)；a.整洁的,,
bump,v.碰撞 n.碰撞声,,
summon,v.召见；召集,,
transmute,v.变化，变作,,
effervescence,n.冒泡；活泼,,
equine,a.马的，似马的,,
fast,n.绝食，斋戒；adv.很快地，紧紧地,,
prate,v.瞎扯，胡说；唠叨，喋喋不休,,
pesticide,n.杀虫剂,,
affection,n.喜爱,,
peremptory,a.(命令)不容反抗的，强制的；(人，举止)专横的,,
quench,v.熄灭(火)；抑制(欲望，情感)；,,
comprehensively,adv.包括的，全面的,,
ordinance,n.法令，条例,,
hector,v.威吓,,
muse,v.沉思，冥想,,
momentous,a.极重要的，严重的,,
unwitting,adj.无意的，不知不觉的,,
antique,a.古时的，古老的；n.古物，古董,,
jibe,v.与…一致，符合；嘲笑,,
gaze,v./n.凝视，注视,,
contrive,v.计划，设计,,
candidacy,n.候选人的资格,,
innuendo,n.含沙射影，暗讽,,
murmur,v.低声地说，喃喃而言,,
scrawl,v.潦草地写，乱涂,,
absolve,v.赦免，免除,,
hidebound,a.顽固的，守旧的，心胸狭窄的,,
penal,adj.惩罚的，刑罚的,,
ancestor,n.祖先，祖宗,,
acrid,a.辛辣的，刻薄的,,
threadlike,a.线状的,,
premium,n.保险费；奖金,,
faculty,n.全体教员；感官功能,,
procurement,n.获得，接收,,
ingratiating,a.讨好的，谄媚的；讨人喜欢的，迷人的,,
unison,n.齐奏，齐唱；一致，协调,,
ceremonious,a.仪式隆重的,,
fascinate,v.迷惑；迷住,,
coda,n.乐曲的尾声,,
feasible,a.可行的，可能的,,
intricacy,n.错综，复杂，纷乱,,
procession,n.(人，车)行列，队伍；列队前进,,
consonant,a.调和的，一致的,,
imperial,a.帝王的，至尊的,,
obviate,v.排除(困难),,
packed,a.充满人的，拥挤的,,
quash,v.镇压；(依法)取消,,
recant,v.撤回（声明），放弃(以前的信仰),,
specimen,n.范例，样品，标本,,
dislocate,v.使脱臼；把…弄乱,,
exigency,n.紧急要求，迫切要求,,
jumpy,a.紧张不安的，心惊肉跳的,,
conifer,n.针叶树,,
heckle,v.诘问，责问,,
intent,a.专心的，渴望的；n.目的，意向,,
commiserate,v.同情，怜悯,,
nettle,n.荨麻；v.烦忧，激恼,,
peak,v.憔悴，消瘦,,
bibliomania,n.藏书癖,,
hew,v.砍伐；遵守,,
nomadic,a.游牧的,,
horn,n.（动物的）角，角质；喇叭,,
eugenic,a.优生（学）的,,
evince,v.表明，表示，表现出,,
explicitly,adv.明白地，明确地,,
gene,n.基因,,
beneficiary,n.受益人,,
physical,adj.实质的，有形的；身体的，肉体的,,
novelty,n.新奇(的事物),,
dereliction,n.遗弃；玩忽职守的,,
boding,n.凶兆，前兆，预感 a.凶兆的，先兆的,,
crooked,a.不诚实的；弯曲的,,
drizzly,a.毛毛细雨的,,
trinket,n.小装饰品；不值钱的珠宝,,
haggard,a.憔悴的，瘦削的,,
presentiment,n.预感,,
buttress,n.拱墙，拱壁；v.支持,,
dissociation,n.分离，脱离关系,,
repel,v.击退；使…反感,,
emanate,v.散发，发出；发源,,
entrance,v.使出神，使入迷；n.入口,,
justify,v.证明…是正当的,,
storage,n.仓库；贮存,,
remiss,a.疏忽的，不留心的,,
rumble,v.发出低沉的隆隆声,,
cogitate,v.慎重仔细地思考，思索,,
unworldly,a.非世俗的；精神上的,,
vehicle,n.交通工具；传播媒介,,
ill-will,n.敌意，仇视，恶感,,
impermeability,n.不能渗透（液体）,,
temporal,a.时间的；世俗的,,
brusque,a.唐突的，鲁莽的,,
valedictory,a.告别的，离别的,,
restatement,n.再声明，重述,,
endearing,a.讨人喜欢的,,
abstruse,a.难懂的，深奥的,,
stronghold,n.要塞；堡垒，根据地,,
eternal,a.永久的，永恒的，不朽的,,
wholescale,a.批发的；大规模的,,
mystic,a.(尤指宗教方面)神秘的，不可思议的；n.神秘主义者,,
understate,v.保守的说，轻描淡写地说,,
unwarranted,a.没有根据的，不应当的,,
conversant,a.精通的，熟知的,,
fervent,a.炙热的；热情的,,
prone,a.俯卧的；倾向于…的,,
foreword,n.前言，序,,
pawn,v./n. 典当，抵押,,
utilize,v.利用，使用,,
venom,n.毒液；毒物；恶意,,
inscrutable,a.高深莫测的，不可理解的，神秘的,,
puny,a.弱小的，发育不良的,,
defray,v.支付，支出,,
surreptitious,a.(贬)鬼鬼祟祟的，暗中进行的,,
amity,n.(人或国之间的)友好关系,,
ambiguous,a.含糊的,,
cupidity,n.贪婪,,
regretfully,adv.懊悔的,,
grope,v.摸索，探索,,
dynamic,a.动态的；有活力的,,
triumph,v./n.凯旋，胜利，欢欣,,
derogatory,a.不敬的，诽谤的,,
emaciate,v.使…瘦弱；消瘦,,
permeable,a.可渗透的(penetrable),,
euphoria,n.幸福愉快感,,
potentiate,v.加强(力量，效果),,
clause,n.从句；(法律等)条款,,
ransom,n.赎金；赎身；v.赎回,,
roundabout,a.绕道的，迂回的,,
approximate,a.大约的，估计的,,
underlie,v.位于···之下；构成···的基础；优先于,,
chantey,n.船歌,,
gangling,a.瘦长得难看的,,
ardent,a.热心的，热烈的,,
caricature,n.讽刺画；滑稽模仿,,
relentless,a.无情的，残酷的,,
monarch,n.君主，帝王,,
adherent,n.拥护者，信徒,,
fleet,a.快速的 v.消磨，疾驰；飞逝,,
showy,a.俗艳的；炫耀的,,
unmoved,a.无动于衷的，冷漠的；镇定的,,
stoic,n.坚忍克己之人,,
glib,a.(演说)流利圆滑的，善辩的,,
optimist,n.乐观主义者,,
unremitting,a.不间断的，持续的,,
snare,n.罗网，陷阱,,
pare,v.削皮；修剪；削减，缩减,,
huddle,v.挤成一团 n.一堆人（或物）,,
unlikely,a.不太可能的；没有希望的,,
impassioned,a.慷慨激昂的,,
frivolous,adj.轻薄的，轻佻的,,
automotive,a.汽车的，自动的,,
taunt,n./v. 嘲笑，讥讽,,
involvement,n.参与；连累；投入,,
exhilaration,n.高兴，活跃,,
pliant,a.易受影响的；易弯的,,
peerless,a.无可匹敌的,,
embellishment,n.装饰，装饰品,,
enunciate,v.（清楚地）发音；(清楚地)表达,,
buckle,n.皮带扣环 v.扣紧,,
impertinence,n.无礼，粗鲁,,
censorious,a.挑剔的,,
officious,a.爱发命令的，好忠告的，好管闲事的；过度殷勤的；非官方的,,
akin,a.同族的，,,
prophetic,a.先知的，预言的，预示的,,
significant,a.相当数量的；意义重大的,,
exhilarate,v.使高兴，使兴奋；使振作，鼓舞,,
fractional,a.微小的，极少的，微不足道的,,
addict,v./n.沉溺；上瘾(者),,
flair,n.天赋，本领，天资,,
antibiotic,n.抗生素；a.抗菌的,,
falter,v.摇晃，蹒跚；结巴地说，支吾地说,,
penicillin,n.盘尼西林，青霉素,,
recusant,n.拒绝服从的人,,
aspirant,n.有抱负者,,
baffle,v.使困惑，难倒,,
inherent,a.固有的，内在的,,
ensconce,v.安置，安坐,,
deleterious,a.(对身心)有害的，有毒的,,
immure,v.监禁,,
culinary,a.厨房的；烹调的,,
squeeze,v.压，挤；n.压榨，紧握,,
commercialize,v.使商业化，使商品化,,
preponderate,v.(重量上，重要性上)压倒，超过,,
muddle,n.迷惑，困惑,,
assume,v.假定；承担,,
feline,a.猫的，猫科的,,
beatific,a.幸福的，快乐的,,
futile,a.无效的，无用的；（人）没出息的；琐细的,,
self-sacrifice,n.自我牺牲,,
humble,a.（人）出身卑微的；谦虚的；v.使谦卑,,
dispassionate,a.平心静气的,,
privation,n.生活必需品的匮乏、贫困,,
factitious,a.人为的，不真实的,,
recumbent,a.(人)躺着的，斜靠的；休息的,,
renovate,v.修复，装修，翻新(尤指旧建筑),,
track,n.足迹，踪迹；轨道；小道，小路；v.跟踪,,
chirp,v.（鸟或虫）唧唧叫,,
devastate,v.摧毁，破坏,,
roe,n.鱼卵,,
spanking,a.强烈的，疾行得,,
cynosure,n.注意的焦点,,
duress,n.胁迫,,
headstrong,a.刚愎自用的,,
growl,v.（动物）咆哮，吼叫；（雷电）轰鸣,,
belongings,n.所有物，财产,,
galaxy,n.(银河)星群；显赫的人群,,
demagnetize,v.消磁，使退磁,,
jockey,n.骑师；v.用计谋获取,,
distaste,v.厌恶 n.厌恶，不喜欢,,
pomposity,n.自大的行为，言辞,,
haphazard,a.无计划的、无秩序的、任意的,,
shuffle,v.洗牌；拖步走；支吾,,
rive,v.撕开，分裂,,
paltry,a.无价值的，微不足道的,,
captivating,adj.吸引人的,,
amateur,n.业余爱好者,,
ashen,a.灰色的，苍白的,,
deteriorate,v.(使)变坏，恶化,,
bullion,n.金条，银条,,
decry,v.责难；贬低(价值),,
repulsion,n.厌恶，反感；(物)排斥力,,
